,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
041570.mp3,-366.5849,631.8401,-50.963123,169.92564,58.587505,-83.347595,-35.49685,-1.8315172,-460.60486,120.78493,-413.95624,159.81868,-143.14229,-123.79572,-130.58109,-44.490917,-264.3732,93.82182,-262.87152,31.38469,-160.45006,88.987366,-199.75424,79.14826,20.920399,-76.2155,44.146397,-66.12352,-102.16027,-292.4968,-227.93503,-273.02893,-84.5986,-220.70245,-201.46214,-289.0626,-186.50636,-61.964237,-56.589672,-63.67383,-37.723057,-175.94513,-176.72441,-143.056,-104.88986,-219.15477,49.634445,163.20992,-153.82785,-435.3324
041573.mp3,-602.5239,640.64044,-426.66324,329.29102,-12.572332,116.09559,-18.893873,-129.42288,95.04777,-159.91786,63.238277,-66.22228,-126.570816,0.08892988,-154.40492,-83.50623,27.817913,-37.59155,-202.7556,-227.72571,-272.79776,-58.949585,35.187817,-119.60021,-325.25787,-295.94208,37.427784,-46.59332,-437.07037,-402.04398,11.352342,114.35064,-46.206993,-231.04892,-126.88503,-193.43489,-377.21927,-274.643,94.2341,-80.01416,-282.78418,-195.88672,-264.09702,-277.94238,-292.1793,-249.01457,-278.33377,1.5996426,568.9078,174.52692
041605.mp3,-965.1291,733.46747,-104.22277,-147.71115,131.09518,62.503826,131.8199,170.42714,-7.84472,-90.9987,-98.6418,-136.50552,-157.93733,-124.494385,-73.02153,-145.16008,-186.41847,-40.19331,-164.5883,-374.7729,-113.45856,-96.71301,-317.45645,-47.449898,-55.707535,-308.7401,-62.302273,-55.032375,-244.18895,7.190621,75.50029,-128.36409,-31.457077,153.45554,144.47427,77.4592,28.952133,65.21872,81.08353,-11.964979,135.27296,212.80127,-108.89872,-7.551843,229.82703,-75.52993,-43.5884,154.76617,-151.46585,-125.57061
041709.mp3,-137.9364,298.7014,-187.85052,231.37607,-116.34595,151.51805,-121.24597,199.44566,-109.57169,161.0444,-230.62975,221.9748,-280.8752,319.71844,-238.19185,140.62306,-179.57022,274.71277,-242.61734,102.4762,-378.04495,288.6282,-129.41461,174.22424,-215.95357,99.37697,-189.26775,25.444733,-343.4421,-1.32954,12.621959,409.75742,-109.27203,-66.55563,-168.69444,8.964972,-261.84683,-48.00888,-145.21097,45.20796,-196.35347,-23.783653,-65.197754,-33.87266,-178.51178,4.076417,-225.58395,49.38607,331.70023,234.76451
041714.mp3,-179.74182,403.50076,-74.94002,128.8392,-40.304817,150.6704,-23.8372,166.98714,-97.56631,213.81332,-94.82296,250.61774,-262.4916,118.9294,-278.56888,31.545841,-281.4923,147.78436,-235.5305,54.367477,-96.726036,409.09845,55.319794,134.76617,-248.74501,-238.70934,-321.96658,-147.95088,-68.36866,-86.35446,8.60305,153.14642,41.3601,-143.61444,-258.82205,-127.47642,-68.39874,-114.95718,-236.58485,31.816624,404.20578,177.7322,-101.83543,-159.11992,9.0004425,-61.88161,-47.573936,177.38837,223.6169,-276.5106
041812.mp3,-584.0702,430.28204,-124.5791,341.30658,-72.25179,270.54788,-52.410107,28.372137,-94.647194,-33.548832,-32.915855,38.610344,-176.3388,120.874344,-207.00548,124.279144,-83.72315,324.45273,-37.291252,-54.014553,-233.04454,-84.511665,104.3788,-17.54467,-399.76468,-84.53726,-284.91473,-32.26114,-105.51813,-8.6752,7.2618804,-145.04726,163.47925,-153.85773,-247.8339,-389.99127,-312.7522,36.08694,-177.5699,-123.73879,65.35631,20.427963,-119.12741,-146.48624,4.663645,-84.329956,-68.7443,183.1835,269.91077,-188.83612
041819.mp3,-242.90231,395.82837,5.5726447,365.04852,-124.33377,274.6399,-146.37889,187.95224,-103.20995,190.55496,-145.612,228.73424,-173.9483,195.39223,-233.57352,109.91664,-266.45258,123.08748,-211.97037,89.259224,-194.17114,67.10061,-230.45157,-8.2383995,-164.84222,35.14263,-146.6893,3.4198706,-212.69997,-170.90483,-195.8498,-52.429615,-60.10494,-2.8098323,-24.579916,-52.647648,-94.17987,-19.20418,-48.97021,-91.04849,5.2299023,-12.913778,30.727629,-118.40867,-67.59708,-117.62471,14.914552,-109.93877,-147.17824,41.343052
041820.mp3,-249.40051,443.86188,-138.68765,365.25528,-108.2862,287.1914,-4.4234743,249.599,-88.85997,278.89877,-85.52087,287.29193,-133.34477,222.2026,-146.46773,207.57431,-125.49781,218.1601,-39.76397,252.95905,-52.332912,120.60197,-27.629114,163.59694,13.546098,121.515686,-16.680363,67.31435,-32.823868,143.01341,-65.98316,-105.033646,-68.94975,58.017235,65.21011,105.58062,52.48,44.2667,-16.416296,-45.779877,71.225395,-54.89163,40.27637,40.52293,51.19072,54.611977,36.366005,-13.289424,112.32648,-195.85898
041825.mp3,-69.02897,383.93665,-229.31096,325.4254,-31.134607,199.73009,-115.13648,273.32523,-168.83008,270.82327,-143.25049,249.36237,-200.69385,235.6904,-159.20152,225.42157,-121.34377,258.27386,-99.33342,115.58,-177.00375,116.95616,-75.515114,90.03992,-82.06594,101.04093,15.165508,170.84358,-1.4297208,87.71838,-57.242798,62.16811,31.032642,35.041317,-16.888075,65.135704,-19.337317,-45.874367,-69.48521,-36.79213,-1.6290082,-13.59993,20.946848,-16.446968,54.293396,5.1195245,-3.5648212,-106.83755,-68.18787,3.691586
041961.mp3,-260.57425,567.89557,-173.44333,404.15738,-54.820957,68.65345,-82.21157,82.17084,-157.45868,28.365,-145.29585,30.38964,-139.84,16.096579,-105.48514,-39.55124,-119.244804,5.501786,-86.22646,2.3561008,-105.31,-154.29926,-239.3808,-215.21588,28.347979,142.37769,-19.163303,-112.16552,-31.286407,-22.328552,-112.8119,-399.26907,-452.88553,-366.6212,-184.26099,-165.80475,-120.769936,-84.92992,-101.20063,-276.32306,-310.82986,-360.97565,-191.95787,-115.72861,-49.804516,-101.93975,-33.743023,71.44202,174.8414,-168.4859
041962.mp3,-229.66081,530.7209,-133.58679,382.96045,-81.66279,270.09982,69.388,83.77202,-60.18428,119.39719,-165.65825,89.81286,-71.79068,108.396996,-276.7237,-48.662914,-298.25885,48.58042,-160.26605,190.51303,-145.40665,-3.1070435,-243.45518,-93.88099,-275.01492,238.45148,91.464424,209.23456,-206.43025,-308.95572,-338.0909,-118.4484,-117.82885,-65.52147,-311.46954,-446.98575,-300.19095,-204.02666,-26.985653,82.22579,231.0217,-117.72629,-323.94092,-479.43427,-369.5361,-199.46135,-230.21104,-158.4967,-181.20763,-2.951977
041965.mp3,-198.96051,469.1101,-95.80642,324.7145,-242.20084,293.93594,-86.934395,226.26909,-147.60944,156.50323,-246.61441,114.036606,-211.01097,28.707886,-261.52286,42.686993,-255.75357,-54.75261,-262.44324,-134.53322,-290.3751,-69.775024,-238.79498,-93.82747,-187.3317,-189.02322,-307.85382,-275.4048,-192.1397,67.55935,245.1928,125.04459,-83.410515,-350.695,-244.61224,-184.86945,-100.66936,-136.97511,-44.751225,-151.32217,23.193226,-92.452545,-6.5681524,-46.44494,156.5497,117.14182,199.43286,203.55624,85.8026,-273.97986
041971.mp3,205.81947,404.16187,-72.17355,202.39255,-144.38515,168.6071,-180.77724,129.93254,-154.5364,168.90596,-337.26126,157.09215,-257.73453,296.29874,-210.25302,190.1958,-374.3675,275.28278,-452.27466,-23.246819,-342.43597,120.07904,-178.79944,136.3125,-353.22485,18.535088,-255.21004,48.34558,-361.3391,157.65288,-267.3746,59.497818,-45.394043,162.02539,-166.18846,-79.79904,-259.9467,-81.07925,-64.727,-62.65561,-53.958366,122.27354,-21.498371,-59.47833,-68.973076,-65.424805,-121.42386,63.16133,-89.35301,-210.6353
041983.mp3,-451.98004,700.2932,-243.11046,196.57114,-100.55306,105.755554,-79.89354,50.313942,-130.331,-47.43601,-219.86237,-86.32858,-221.32715,-205.79103,-327.44763,-187.69978,-206.61852,-153.46776,-132.03035,-68.723724,-181.36026,-232.73885,-185.5662,-210.13374,-70.36679,21.285131,148.5883,166.50937,144.81311,-60.779236,-80.775345,-70.546234,103.68099,44.850273,43.8868,-88.11761,-60.56632,-119.17542,-155.1231,-243.26549,-234.70299,-228.2223,-315.54657,-311.6692,-294.9704,-314.83328,-345.06232,-274.15463,-239.5472,-97.8674
042014.mp3,-445.025,453.63232,82.42731,287.21857,77.73702,327.33948,73.9213,189.0409,50.896362,220.84717,-12.217612,189.58495,4.5115056,161.82266,-122.87195,182.53865,-116.72185,155.5414,-109.87907,112.12125,-47.22006,170.49164,6.4566135,89.43254,-65.119484,41.509327,-58.697327,26.226475,40.451756,119.46464,2.5463653,52.65807,-24.409954,-14.559275,-22.47805,30.244314,-114.57187,41.937107,-119.291565,20.508987,-138.26685,-34.87983,-90.56723,-70.75139,-33.417694,-88.02337,16.785307,-28.20616,-168.54842,-177.01941
042016.mp3,-264.53055,311.42804,-91.433754,318.9782,-67.16874,45.59811,-112.36121,197.16736,-92.91965,214.52097,-39.968494,187.46071,-142.92351,150.28857,-181.73064,14.095417,-245.51747,250.11493,-32.915936,67.79642,-189.0908,98.80836,-118.339554,19.21912,-134.01077,-21.46266,-210.29851,95.823875,92.80985,255.54362,48.965523,39.49986,-103.18845,-180.34688,-122.25842,-32.9821,21.184439,73.36999,-61.129932,-228.89977,-137.3469,118.68116,189.31516,48.417896,13.918427,148.69736,82.28697,1.3969882,-83.04791,-66.82932
042017.mp3,-356.15186,469.20285,-118.76823,190.87009,48.120255,321.87878,140.20615,267.8966,0.49687138,95.48698,86.45323,326.03833,-11.9571705,252.68193,122.185905,209.48964,47.62402,219.3887,66.69099,118.46396,-12.48412,156.91075,128.37592,221.74002,87.67616,83.377815,12.794989,-49.459934,45.219593,107.786736,229.75467,300.39853,152.76295,-119.1057,-5.4979396,1.8545157,-31.072775,-129.91547,-32.45626,58.51715,43.330605,-200.85197,-197.94931,-134.36842,145.245,296.48657,453.1671,253.71814,-3.2874408,-248.54323
042018.mp3,-435.52277,381.8092,60.582508,356.90317,94.91298,337.26273,78.90816,281.22473,65.99919,154.52826,35.521652,193.76115,-19.1633,92.82001,-92.25308,161.95451,-58.649128,-60.185944,-86.086914,103.18611,41.53569,163.64839,-68.39024,123.62238,130.17642,49.1055,164.37117,66.39445,-47.72536,9.333032,-182.03285,77.21999,192.24573,-42.78338,135.39462,114.61216,-47.974056,-98.72128,-122.4967,155.89595,-87.83294,-185.83528,19.906122,-82.466255,-32.145058,-166.98721,-153.42245,-109.86448,-325.44092,-317.37738
042019.mp3,-226.20381,430.48846,-105.51301,275.51773,17.510612,200.55959,-135.66818,218.91339,-99.27948,176.69426,-57.432186,146.79034,-58.84789,84.49026,-109.85883,112.16333,-21.472595,88.88513,-23.913288,121.67371,-27.015898,165.97816,-16.599415,91.38249,-18.970938,86.975784,-47.121437,-27.12019,35.11486,63.20692,16.744843,-12.879306,-95.87983,21.52113,38.55784,-120.99185,-144.7128,-102.70747,71.07517,-58.253033,-174.66872,-136.8155,-84.19001,-102.74088,-101.28171,-83.84391,11.114636,-141.37125,-135.52914,-84.548004
042020.mp3,-376.04337,336.78918,73.56353,81.98383,-90.08778,78.80848,-141.02057,133.26244,-434.30975,178.9323,-235.8338,-4.846059,-161.23372,80.860176,-301.02728,121.76008,-425.25488,118.93087,-362.1706,-82.764656,-290.24066,-0.17792349,-219.44081,158.5044,81.07113,171.70184,-49.914158,173.63188,-358.5725,-119.7417,-49.661083,-5.9697585,-31.253628,11.733354,-211.58598,90.944336,79.3845,110.07755,49.41502,-79.833084,35.357246,124.2745,-181.8891,-93.93031,-135.076,-93.959335,-45.902065,-7.151749,267.89566,457.17108
042023.mp3,-406.1634,392.89594,-254.31038,165.4243,56.512066,-15.941192,-212.75774,83.94139,-227.71793,-100.080444,-219.00716,-13.104159,-92.64413,-11.102874,-80.1065,91.58755,-161.09775,28.660057,-119.261505,-80.46041,-242.66164,-54.71578,-209.64095,-41.977413,-186.85214,-148.83554,-198.05696,-198.90932,-181.17747,-92.3611,-90.42999,-116.89313,-78.62324,77.673805,19.000237,-83.8043,-77.27875,-20.937508,-121.74119,-151.74968,-105.21537,-110.82097,-216.18195,-94.46255,-95.93762,-83.51381,-54.803684,-157.69879,-203.31216,-258.25632
042025.mp3,-274.8222,321.97382,-25.993895,75.451866,-123.74882,244.07198,-265.33688,86.171684,-343.7295,150.82008,-228.59157,-27.021807,-239.98602,84.027504,-389.99017,160.48503,-230.33217,15.448978,-284.4731,19.273304,-403.56665,-161.64565,-350.6076,72.99309,-30.944138,191.97406,-115.410225,169.14554,-134.33298,57.96186,168.95152,206.22849,41.491287,-1.0294532,-248.77269,108.63677,41.046627,39.420013,80.11715,-92.208565,-81.2531,-21.046904,-191.02565,-90.6707,-134.01443,-85.47025,-1.067205,-3.3573825,173.66602,173.49936
042029.mp3,-300.26892,329.3456,-148.75404,228.6352,-6.2179723,326.85956,-54.08138,295.11627,-6.0485635,216.44183,49.62724,228.17656,13.840398,239.77583,-17.720825,232.83376,101.82614,202.106,44.25801,176.06888,57.916767,272.97467,35.42389,100.34783,81.885735,67.31846,131.73833,55.73974,-52.987263,94.78755,139.89456,161.31631,51.902687,-233.10522,36.151474,-85.34393,-281.38773,-46.1272,-53.755882,32.87111,-179.08133,-268.8755,-177.79619,-340.7823,-36.394943,-51.188313,78.93114,268.1706,20.620272,-419.89175
042030.mp3,-258.30472,300.6765,-41.15305,110.91988,-58.25704,191.71408,-301.4225,74.65888,-315.34302,145.75795,-133.35019,-77.653625,-234.44698,99.03329,-318.59067,50.325787,-266.86447,-116.64605,-222.83513,-22.39023,-425.93478,1.351289,-206.743,-24.845644,-151.67892,178.0851,-211.36383,-14.422018,-100.05604,-12.873608,-5.6405387,212.54266,75.68046,5.688189,-32.11288,110.56627,237.90169,309.66406,141.72865,-109.98988,-173.41159,-27.276941,1.5448267,-54.352795,-142.04773,-260.21057,1.1612823,77.1948,119.81233,143.8072
042031.mp3,-278.36014,470.08334,-204.80902,246.49498,14.745665,118.94463,-93.034225,232.34483,-87.641975,219.72276,-19.857006,253.56213,-70.27516,305.06085,12.02835,182.95009,-182.76936,218.60194,-175.56464,-4.5691714,-189.56232,104.12792,-203.79599,217.60754,-79.05676,40.511715,-88.98488,-162.06282,-499.9451,-89.339096,-263.67566,146.87985,-67.85383,-245.0474,-172.1831,-204.25223,21.744776,63.581593,-139.35382,131.80774,13.977635,18.355501,-513.55426,-215.74197,-259.95535,-210.66478,-9.968752,-178.03229,339.38898,191.4068
042040.mp3,-76.069084,418.525,-190.8345,243.88252,40.959057,172.62851,13.300285,183.30368,-229.66986,315.61697,-257.84604,111.149185,-165.12233,88.64795,-167.67264,259.6105,-357.2269,112.761086,-121.14015,4.219965,-201.2932,74.35298,-247.56013,42.97448,-57.861656,-16.960066,-173.62625,103.89378,-91.25342,37.06924,-94.90864,55.938282,17.928272,51.131416,-82.210045,-10.589838,-116.35452,-172.13246,-243.75372,-111.885056,62.90535,-93.2931,-134.57143,-53.863453,42.24383,96.04253,171.8269,179.78598,215.5351,198.58133
042044.mp3,111.70354,342.88342,-35.52994,206.8059,-118.47395,287.74808,2.9302814,322.26132,-81.14553,330.08636,-111.263504,241.06238,-279.33795,300.68192,-194.26378,241.42747,-181.53658,297.78305,-191.63983,210.64897,-270.51355,186.97481,-189.84201,228.68745,-224.36708,39.05539,-304.51035,53.23095,-265.11606,82.3081,-138.3878,188.68219,-22.149118,72.37935,-194.30229,-42.55568,-208.68135,69.22602,-101.15678,10.94196,-135.6543,43.53258,-75.94012,-84.627495,-114.10285,-42.98627,-150.57487,98.4405,-47.006584,-62.630657
042045.mp3,-198.0388,395.24127,25.573238,398.1254,-7.25785,291.31265,-142.99022,290.27313,-218.42255,251.991,-129.47943,292.01477,-145.05429,208.56265,-150.8494,235.72986,-21.036587,201.16069,-190.80255,66.99185,-72.49649,62.82705,-106.24535,156.6083,-52.53771,196.57959,39.76971,79.33361,25.759422,99.591644,71.84132,24.956623,-89.174736,57.782078,78.30134,-13.2510805,-81.38759,84.45986,-36.242,23.76475,26.353447,58.380478,70.553314,100.60869,151.35982,3.6201935,-12.953308,2.90061,66.3133,-80.14247
042046.mp3,-226.78238,456.7125,-270.32532,177.51834,-73.59118,187.76996,-29.040247,114.990776,-182.46631,100.314186,-75.61636,252.69392,-145.43747,154.06648,-45.012516,65.56894,-171.67522,79.97181,-158.30388,-49.44025,-150.72243,2.4890366,-136.46077,6.398099,-47.116615,116.25209,25.20774,181.99408,26.865347,114.10765,49.79547,33.50889,60.79435,100.59435,6.546076,-133.13489,-132.07108,0.4380166,200.43782,269.3942,212.89168,31.147459,-119.27998,-146.44504,-66.77471,-12.52575,3.1495607,-127.96602,-157.2211,-35.97231
042048.mp3,-81.29019,445.16766,-53.80762,232.94713,-95.40679,189.82777,-165.53848,199.1762,-253.3951,164.56944,-196.88916,159.2074,-231.23233,174.12991,-245.54427,128.17625,-261.6864,100.31148,-200.48639,-17.301895,-262.0325,221.1569,-189.67426,168.3483,-142.78905,-5.336624,-296.62103,9.606423,-161.81432,31.059952,-207.24496,-85.49006,-36.536278,254.51292,-12.641845,18.315668,-339.82474,-43.31502,-114.897514,-124.71271,-320.2609,-69.35512,28.33166,157.20392,77.232574,-29.779476,-379.5669,-410.12973,-218.79546,73.29768
042119.mp3,-710.43713,547.4401,-189.98926,60.356544,0.47311807,54.81738,-85.57331,18.916662,73.33557,209.77708,-108.87921,42.317493,-42.374817,4.770219,-4.537383,56.57927,-50.00142,117.6392,-23.551203,-96.51788,-25.040815,-13.931104,-111.943115,-114.823586,-59.43619,-38.083965,8.252708,-33.752983,8.436997,11.00728,75.13844,-48.691605,-2.3571625,-66.9493,-59.4305,-115.90929,1.8943633,-15.55743,21.783373,-55.529797,-40.688396,-37.904266,-47.610397,-72.38271,-52.686306,-65.56069,-57.889893,-42.0539,-69.691124,-54.8018
042126.mp3,-747.9543,544.16785,-134.2248,109.77993,1.2956728,46.301937,-106.39342,124.96867,70.50435,128.20203,-126.13982,57.36956,-104.512276,-4.3775544,-96.36062,-13.165745,-139.897,-6.189331,-101.47533,-92.62228,-63.262894,-53.775784,-134.45796,-111.72248,-63.959686,-119.024155,-65.94336,-33.256283,8.5709505,-50.096138,19.644432,-88.1309,-19.498903,-95.09925,-55.801853,-118.27487,-89.24206,-100.02544,-43.53948,-105.981514,-8.46362,-90.84876,-9.679636,-44.657787,-38.078003,-8.593767,-4.3561087,-11.12949,-37.211567,-65.66182
042129.mp3,-446.24893,421.44867,-83.47216,163.78079,-87.07079,35.602608,-119.81209,39.509033,-360.82178,-123.632095,-267.30365,-8.712431,-252.38768,-74.369576,-358.515,-125.49963,-401.20624,3.462955,-356.30365,-68.36237,-365.29846,-345.74588,-253.24864,-30.454481,-13.592089,-47.596493,-85.27291,-12.587037,-175.31587,-54.719887,-146.64047,111.37764,235.25096,203.57596,54.609383,-66.904495,-200.7637,-141.28789,75.0722,-197.27948,-38.788097,59.942856,-17.912739,-301.5945,-150.43202,-65.485825,131.42516,121.366615,-103.51222,-454.12622
042135.mp3,-576.0351,402.0312,-134.41432,122.2571,-163.65938,64.535835,-20.039406,168.20322,-343.51492,-153.82535,-358.55704,-164.2171,-426.4985,-4.922804,-195.51024,162.9855,-278.69434,37.493103,-404.78363,-111.468475,-340.60144,-77.871635,-57.536377,-95.48623,-356.9158,-303.56708,-121.42976,-21.989706,-235.07762,-151.41425,-289.96262,-20.795057,243.6564,246.23663,-99.770966,-77.10766,-276.11392,-455.2106,-366.35855,-154.11847,77.13455,85.411674,19.203976,-247.51424,-131.72073,-117.098564,-48.642174,84.51075,252.82669,33.836674
042138.mp3,-483.59396,530.6944,-549.083,-45.997456,-398.9842,-226.09372,-170.14464,-189.55666,-229.91653,-98.55269,-192.01723,-42.61762,-168.747,-130.39395,-185.3346,-104.42985,-171.99457,-98.162704,-192.54381,-149.27516,-84.54035,61.33734,89.56165,115.312996,59.60953,-144.01404,-242.73494,-173.20618,-81.11965,-23.023996,70.616394,-66.76148,-11.465691,34.557514,139.48164,-6.894993,-96.729675,-228.00916,-184.55272,-57.26071,-17.566242,-53.601265,-116.32932,2.2135184,202.26924,335.81622,373.20148,253.12369,7.2648716,-179.96298
042139.mp3,-520.2799,156.30077,109.66856,151.02263,-288.3242,212.93332,-326.21994,84.057365,-415.27908,10.5158825,-246.33038,-218.52687,-762.1312,-122.50124,-442.3499,107.76265,-627.9031,36.879307,-591.382,-214.14857,511.5423,-158.3903,342.4845,-233.9683,-93.19521,310.18863,-701.34546,571.83124,-486.395,220.12537,225.258,219.35641,-137.62512,61.19415,-198.56305,-447.27322,24.36621,-305.49255,-66.058914,-105.13602,441.89145,126.7628,340.20462,-216.24356,182.3457,-195.18347,109.32291,438.47382,38.773678,231.95813
042141.mp3,-651.5746,406.14905,-255.4679,-39.50286,-223.37941,-56.460495,-185.2989,92.57313,-343.28787,-220.83224,-473.76633,-326.82242,-94.306755,195.05803,-101.38699,104.034325,-158.33685,-231.2472,-364.4129,-3.2671802,-396.4954,-374.13687,-244.33022,122.974365,262.04675,384.17313,137.44229,112.29311,-168.06593,-488.40854,-310.9099,606.20374,182.20502,-145.00668,-344.29178,-274.81192,-345.93777,61.17554,579.45306,-408.2316,-268.3632,-332.4592,-535.3731,-128.78732,-145.31363,-135.0185,55.34366,123.22777,-256.22653,-288.88815
042146.mp3,-447.80676,381.19888,-135.35376,124.3826,-178.84457,82.49901,-110.47155,151.32545,-384.9169,-135.25493,-319.46472,-73.156265,-488.46457,21.478516,-210.47632,162.22342,-338.11298,24.23422,-420.9246,-105.80225,-274.1493,87.81457,-128.906,-88.62629,-182.00769,-141.57504,-236.86847,-41.723667,-160.90678,-69.121315,-211.26566,-186.76732,47.866226,231.87944,-139.63878,-42.770954,-149.18002,-361.94278,-285.9795,-40.319927,43.831375,-28.096834,-119.17061,-119.61097,-167.62186,-123.96194,-124.11801,-4.9097,196.45137,-106.733665
042234.mp3,-366.33984,638.3471,-129.48807,257.58853,-99.50392,132.72,-122.22237,85.89616,-186.55663,-9.012214,-160.68819,107.70863,30.840446,200.67627,-97.48303,-8.846912,-303.3864,24.069307,-91.156624,55.442436,-263.0841,-101.07875,-22.839357,150.57355,-67.65701,-144.4127,-101.63749,-32.452507,-108.39613,-194.30122,-235.52147,-326.0392,-112.55662,32.27662,-112.339516,-283.95563,-209.17635,-352.31415,-182.4823,17.633993,-158.93185,-446.0799,-210.05316,-255.0348,-310.2035,-131.68243,-131.00975,-267.15936,-308.87912,-554.6461
042235.mp3,-668.3152,497.29816,31.049053,218.1189,49.90339,75.951324,-108.882034,-107.2036,-42.315037,13.801329,-182.36716,102.47521,-88.61707,99.93323,-73.79892,75.60319,-154.04869,25.509743,-84.81148,-47.805355,-149.54637,32.10932,-22.435566,-32.079983,-52.812084,-1.738956,-2.5818167,-41.200443,44.661087,-74.4764,106.76617,91.30581,21.99908,57.549206,32.303078,10.385166,21.16134,49.691982,109.7456,3.494245,108.541885,28.348295,-20.522312,28.66448,83.426605,79.80643,77.52863,13.226036,30.29495,49.593975
042236.mp3,-393.28625,720.85815,-154.96298,205.78845,-62.382626,115.24243,-28.12161,75.76473,-124.48835,-11.518202,-88.7273,38.281322,-97.4949,129.14555,-87.82878,22.756975,-61.432472,70.18987,70.30975,82.4411,-43.65469,-86.030174,-175.62242,-151.42386,-136.71454,-260.04602,-21.567795,60.05174,-198.76482,-272.37366,-248.27803,-256.42496,-51.726624,-92.266846,-268.1909,-218.04819,-139.3867,-317.97498,-222.40327,9.550634,98.1788,-360.6075,-434.39807,-224.6365,-306.6581,-467.0741,-206.14636,-230.1156,-423.68735,-326.95197
042238.mp3,-460.10916,579.68384,-172.74628,149.77953,-110.72576,45.530075,-159.39139,-14.899131,-180.426,-28.501171,-108.10335,79.33926,-50.754272,70.964745,-113.427826,-14.474797,-116.70168,85.01424,125.657135,164.16464,2.156148,-65.35809,-149.85045,-61.59434,-119.99327,-253.00711,-237.94456,-36.289425,-34.60704,-209.76242,-283.841,-204.74576,37.31103,72.48349,23.048267,-98.537865,-141.05986,-178.96913,18.797396,97.66654,-134.52412,-313.30392,-168.73161,-243.75322,-268.745,-203.60568,-221.45537,-302.08762,-461.42767,-326.1895
042240.mp3,-324.18155,573.8476,-143.78403,204.32852,-110.220085,105.300224,-155.66202,60.370956,-191.55469,59.859653,-137.80692,131.84561,-114.44227,38.83349,-214.74312,69.28691,-113.33227,45.520737,-207.0448,26.609518,-56.010094,12.776776,-160.14662,-37.101406,-161.56961,-178.95361,-183.95778,-172.91747,-293.4784,-132.20409,100.077934,-82.30517,-271.39038,-245.18648,-303.6201,-323.81522,-65.911026,-168.2547,-156.88527,-12.371659,-120.683975,-354.54837,-226.88527,-323.6319,-229.46066,-106.12781,-76.39711,-11.827114,-198.56967,-374.17932
042241.mp3,-363.84274,629.0724,-153.10742,256.74704,-71.43324,117.612274,-143.9012,69.969734,-158.42805,17.458893,-172.6828,124.44013,-42.794144,52.270344,-244.06076,-1.3909199,-134.30748,134.18602,-167.55225,-115.70137,-248.24318,128.09268,106.780136,4.6752505,-193.00754,-54.44156,-147.80939,-387.1579,-251.88771,90.31215,-63.820396,-416.80148,-169.64749,-56.592674,-214.98357,-103.16117,29.510815,-465.0087,-469.65298,-236.4723,-203.21245,-349.89285,-258.10486,-308.5131,-67.789505,-84.25434,-134.13539,18.492006,-235.97447,-480.77386
042243.mp3,-288.03787,607.5432,-67.21958,237.86916,-133.65427,46.35227,-92.71952,106.53096,-269.56287,84.13855,-40.46425,74.00191,-38.275566,27.87992,-243.29672,141.20314,-261.41565,-41.286327,15.4847,-169.65915,-121.25478,30.386461,-127.83321,-163.29474,73.82185,-84.339355,-87.33415,-14.643406,-151.40646,55.882046,0.32684708,-275.01233,-292.772,-206.96834,-337.66046,-177.9881,44.091152,-129.45424,-86.02068,-364.82248,-242.90042,-183.55756,-168.46762,-196.94566,-220.52715,-412.19382,-197.80742,-355.1922,-258.28317,-120.22771
042245.mp3,-321.72147,618.5557,-133.71236,208.25128,-96.63597,139.43396,-145.36186,121.93491,-181.41896,67.12442,-208.78017,32.543655,-184.34607,45.76639,-185.1318,98.98683,-16.287142,138.63808,-64.04743,51.140522,-68.74036,76.426125,-151.96945,-191.4372,-240.86537,-46.477333,-89.05813,-148.69762,-188.66881,-66.205765,-33.278755,-175.40074,-196.13518,-225.19907,-255.20776,-231.68556,-112.52199,-128.56837,-111.82393,-182.4504,-100.99478,-99.55111,-238.2836,-284.69388,-185.20483,-326.41547,-259.90378,-166.71335,-326.11615,-370.6506
042247.mp3,-339.96863,548.7293,-71.89046,269.1685,-196.13599,200.05046,-252.4146,80.60186,-177.82466,1.8747413,-182.71375,168.20122,-265.2276,184.4046,-271.4049,-60.678524,-120.21397,-6.393457,-82.25278,-95.7656,-268.98694,-74.4027,22.693005,177.50055,-56.3347,-85.87584,-160.4817,-45.911495,-39.45081,-9.81266,-154.13673,-443.6123,-348.60056,-79.31335,-151.85994,-209.24347,-182.15791,-414.76996,-354.48706,25.166252,-52.037327,-513.1929,-233.24335,-194.748,-127.97618,11.781754,-7.599871,-53.577362,-79.50284,-435.56845
042310.mp3,-643.4855,731.7967,-34.792404,94.61468,-53.621326,-23.05332,-61.197487,35.805653,-346.6444,-51.38237,-41.51845,-110.14814,-230.13478,17.100407,-183.45326,-88.565475,-71.76298,-107.02011,-160.00003,-151.8952,-202.25618,-313.7501,-81.85076,159.46454,-93.69309,-30.265991,65.529724,-118.67649,-67.825516,-62.492863,2.9978127,-294.70163,-291.70895,57.24571,245.80394,144.79752,51.339256,-276.71225,-242.19572,0.84633,-173.65012,-353.5712,-115.705635,-140.72842,-149.70657,-95.9606,31.141857,315.91327,303.85544,-382.10248
